OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
POC38005	8	POC38005_L367.avi	67691	POC38005_R368.avi	66191	45.12733	timeseabed	38.92200	271.58145	4.64622	0.97746	2645.24817	6.81947	26.50997	7.06110	263.32040	171.23517	-2626.53360	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC38005	9	POC38005_L367.avi	69522	POC38005_R368.avi	68022	46.34800	timeseabed	40.14267	272.63625	26.38272	4.52873	5363.52115	11.57742	42.73273	8.25894	27.03891	1076.07523	-5254.39722	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC38005	11	POC38005_L367.avi	86000	POC38005_R368.avi	84500	57.33333	timeseabed	51.12800	973.21881	2.47301	1.47579	2285.09621	13.09635	13.39418	0.30149	-295.83837	424.93999	-2225.66178	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
POC13005	4	POC13005_R372.avi	39067	POC13005_L371.avi	37214	26.04467	Timeseabed	18.52067	172.59100	3.77976	3.92652	2290.76614	19.65039	29.44531	3.94524	760.99874	119.59463	-2157.35661	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13005	5	POC13005_R372.avi	39067	POC13005_L371.avi	37214	26.04467	Timeseabed	18.52067	182.94339	2.94729	11.33678	2346.29524	7.68192	19.96232	3.48255	-6.93805	313.56053	-2325.23827	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13005	7	POC13005_R372.avi	39087	POC13005_L371.avi	37234	26.05800	Timeseabed	18.53400	156.59104	1.53390	3.84389	1754.01082	19.12254	8.20983	4.72480	-564.29051	108.33554	-1657.22466	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13005	8	POC13005_R372.avi	47019	POC13005_L371.avi	45166	31.34600	Timeseabed	23.82200	298.78591	10.69503	9.05456	3039.51750	9.38752	53.74874	4.65692	487.77924	-88.70197	-2998.81143	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC13005	9	POC13005_R372.avi	47066	POC13005_L371.avi	45213	31.37733	Timeseabed	23.85333	310.64435	1.29609	2.74933	1702.19110	11.44346	9.57938	1.02185	326.92802	-84.67778	-1668.35317	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC13005	12	POC13005_R372.avi	76574	POC13005_L371.avi	74721	51.04933	Timeseabed	43.52533	193.57020	2.50350	5.63097	1468.09953	18.85667	65.77152	17.99179	-437.64022	-183.34193	-1389.30666	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC13005	13	POC13005_R372.avi	76672	POC13005_L371.avi	74819	51.11467	Timeseabed	43.59067	199.24905	2.55464	3.14720	1486.21094	14.49181	52.92214	0.66692	-344.80350	-139.38790	-1438.92478	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC13005	14	POC13005_R372.avi	86728	POC13005_L371.avi	84875	57.81867	Timeseabed	50.29467	289.63651	3.28825	5.88248	1623.70678	13.86237	59.99286	1.11022	336.62670	-194.99418	-1576.41474	Synodontidae	Synodus	indicus	37118009	1	AD	Passing			
POC37003	0	POC37003_L378.avi	14437	POC37003_R377.avi	12785	9.62467	TimeSeaBed	1.57067	137.73476	1.45604	0.17379	1805.54418	7.26867	14.09117	8.45089	-115.06462	-197.34652	-1791.03442	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37003	5	POC37003_L378.avi	21635	POC37003_R377.avi	19983	14.42333	TimeSeaBed	6.36933	613.98979	8.97550	2.40377	3098.43324	7.53763	39.46962	2.23958	406.05770	-17.72368	-3071.65941	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC37003	6	POC37003_L378.avi	31874	POC37003_R377.avi	30222	21.24933	TimeSeaBed	13.19533	629.08602	5.60770	4.95877	2090.33982	5.59014	15.89542	3.59683	-144.07145	-143.89536	-2080.39854	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC37003	7	POC37003_L378.avi	50746	POC37003_R377.avi	49094	33.83067	TimeSeaBed	25.77667	252.67048	3.58931	1.75343	1825.61758	16.34539	51.43999	2.40740	505.72917	-90.58664	-1751.83093	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC37003	8	POC37003_L378.avi	56246	POC37003_R377.avi	54594	37.49733	TimeSeaBed	29.44333	311.49164	0.86574	1.71845	1540.80225	7.79090	0.75013	9.10753	-158.55249	135.96722	-1526.57970	Priacanthidae	Priacanthus	hamrur	37326005	1	AD	Passing			
POC37003	9	POC37003_L378.avi	65874	POC37003_R377.avi	64222	43.91600	TimeSeaBed	35.86200	290.45877	1.65098	7.34439	1674.00933	13.34760	21.07649	20.59867	-313.60381	225.83852	-1628.78999	Carangidae	Decapterus	sp		1	AD	Passing			
POC37003	10	POC37003_L378.avi	65878	POC37003_R377.avi	64226	43.91867	TimeSeaBed	35.86467	279.58229	2.63933	1.16185	2027.05397	21.85116	24.91249	12.20372	-700.40010	280.45340	-1881.41792	Carangidae	Decapterus	sp		1	AD	Passing			
POC37003	11	POC37003_L378.avi	66611	POC37003_R377.avi	64959	44.40733	TimeSeaBed	36.35333	1073.38601	5.91440	2.50591	2055.92706	7.86464	58.23622	0.42164	276.90794	49.62363	-2036.58920	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Feeding			
POC37003	14	POC37003_L378.avi	91168	POC37003_R377.avi	89516	60.77867	TimeSeaBed	52.72467	324.15365	0.86529	10.18310	1278.19401	14.89533	14.41329	29.14688	-223.32285	241.00155	-1235.24292	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Feeding			
POC37005	2	POC37005_R375.avi	13368	POC37005_L376.avi	11626	8.91200	timeseabed	1.49200	135.42503	1.53984	3.64751	1690.84325	4.45172	17.88241	3.77198	130.36393	-15.15142	-1685.74215	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	3	POC37005_R375.avi	13394	POC37005_L376.avi	11652	8.92933	timeseabed	1.50933	161.40932	1.78636	2.94551	1554.29106	10.58303	29.01276	18.29491	266.12960	-103.26327	-1527.85222	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	4	POC37005_R375.avi	13553	POC37005_L376.avi	11811	9.03533	timeseabed	1.61533	178.28724	3.04634	1.78166	2068.52504	12.65597	27.95469	12.58974	453.20605	-0.74747	-2018.26648	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	8	POC37005_R375.avi	16547	POC37005_L376.avi	14805	11.03133	timeseabed	3.61133	214.61597	1.54984	0.48759	2161.36611	7.56645	7.78633	6.23900	236.05552	158.98105	-2142.54668	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	9	POC37005_R375.avi	16547	POC37005_L376.avi	14805	11.03133	timeseabed	3.61133	157.13172	0.93877	2.06689	1508.85371	12.03989	2.28234	1.91914	295.37929	-108.67256	-1475.66286	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	10	POC37005_R375.avi	16547	POC37005_L376.avi	14805	11.03133	timeseabed	3.61133	184.52586	0.97246	3.71023	1517.09747	7.80564	8.27441	6.09637	206.03856	-1.14453	-1503.04077	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37005	14	POC37005_R375.avi	36695	POC37005_L376.avi	34953	24.46333	timeseabed	17.04333	200.07087	2.53835	4.20478	2391.46410	9.61281	13.82926	3.61047	-399.33737	-3.00152	-2357.88490	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC37005	16	POC37005_R375.avi	50979	POC37005_L376.avi	49237	33.98600	timeseabed	26.56600	525.91297	5.11558	3.08203	2933.32694	13.33688	22.00242	2.02147	-675.52490	38.97368	-2854.21690	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC37005	17	POC37005_R375.avi	60180	POC37005_L376.avi	58438	40.12000	timeseabed	32.70000	346.30694	1.73425	4.33103	1681.94474	15.69429	20.68367	7.50775	-443.99790	-99.33208	-1619.23967	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC37005	18	POC37005_R375.avi	95941	POC37005_L376.avi	94199	63.96067	timeseabed	56.54067	336.84330	1.38049	4.49461	1635.65818	14.77061	13.67977	5.91057	383.08749	164.74807	-1581.60669	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC39001	0	POC39001_L367.avi	12259	POC39001_R368.avi	10296	8.17267	TimeSeaBed	0.39333	67.17210	1.53556	2.22701	1307.26346	14.09296	37.36597	1.08538	-174.53092	-266.19966	-1267.91737	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39001	1	POC39001_L367.avi	12340	POC39001_R368.avi	10377	8.22667	TimeSeaBed	0.44733	98.65725	1.56676	0.78198	1531.00694	9.45888	24.74388	10.27557	-164.13988	-190.69158	-1510.19107	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39001	2	POC39001_L367.avi	12542	POC39001_R368.avi	10579	8.36133	TimeSeaBed	0.58200	357.40388	3.46323	4.68353	2312.53419	15.66065	24.86925	1.71935	-579.23608	-232.73484	-2226.68688	Synodontidae	Synodus	indicus	37118009	1	AD	Passing			
POC39001	3	POC39001_L367.avi	20842	POC39001_R368.avi	18879	13.89467	TimeSeaBed	6.11533	332.10775	2.83480	5.38409	2673.16032	16.37189	6.37411	4.21049	-726.71901	-199.04803	-2564.77006	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC39001	5	POC39001_L367.avi	51307	POC39001_R368.avi	49344	34.20467	TimeSeaBed	26.42533	317.51338	3.54623	6.60051	1904.99404	6.56752	48.91597	29.45346	-155.14780	-152.97608	-1892.49300	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC39001	6	POC39001_L367.avi	51356	POC39001_R368.avi	49393	34.23733	TimeSeaBed	26.45800	306.39754	1.58307	0.85772	1267.66517	7.38425	53.12666	38.44040	-145.98929	-72.32843	-1257.15182	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC39001	7	POC39001_L367.avi	51400	POC39001_R368.avi	49437	34.26667	TimeSeaBed	26.48733	323.06443	0.76174	0.26110	1001.07584	15.14760	25.17724	2.36300	146.10923	-216.97961	-966.29435	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC39001	8	POC39001_L367.avi	64429	POC39001_R368.avi	62466	42.95267	TimeSeaBed	35.17333	414.45178	2.66280	1.51923	1676.11326	12.49888	39.91543	3.50008	-361.17826	-33.68113	-1636.38978	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC39001	9	POC39001_L367.avi	81279	POC39001_R368.avi	79316	54.18600	TimeSeaBed	46.40667	988.98030	1.90522	2.01551	1299.98689	4.68587	39.36473	8.10836	-104.05756	-21.22193	-1295.64176	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Feeding			
POC12002	0	POC12002_L367.avi	18255	POC12002_R368.avi	20432	12.17000	TimeSeaBed	5.56533	282.05590	2.88257	1.06087	2009.60783	5.45939	27.77187	6.61666	161.21097	102.79279	-2000.49201	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12002	1	POC12002_L367.avi	18268	POC12002_R368.avi	20445	12.17867	TimeSeaBed	5.57400	188.57459	1.52564	1.47915	1509.85860	10.94524	23.43494	6.53748	282.64129	-47.93866	-1482.39293	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12002	2	POC12002_L367.avi	18268	POC12002_R368.avi	20445	12.17867	TimeSeaBed	5.57400	218.35672	4.96191	0.75315	2010.26973	15.58592	65.42262	1.62761	539.80973	18.46625	-1936.34935	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12002	4	POC12002_L367.avi	18301	POC12002_R368.avi	20478	12.20067	TimeSeaBed	5.59600	190.68829	1.67480	1.23308	2059.21321	2.58250	12.40409	3.55506	92.41801	-8.22886	-2057.12184	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12002	5	POC12002_L367.avi	18301	POC12002_R368.avi	20478	12.20067	TimeSeaBed	5.59600	262.77689	2.03066	1.92354	1615.25053	11.21214	34.73684	28.16578	299.11193	-95.78037	-1584.42180	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12002	6	POC12002_L367.avi	29851	POC12002_R368.avi	32028	19.90067	TimeSeaBed	13.29600	1156.02850	5.14340	1.54762	2710.48727	12.07849	26.47649	7.26352	561.70015	78.60509	-2650.48211	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC12002	7	POC12002_L367.avi	31907	POC12002_R368.avi	34084	21.27133	TimeSeaBed	14.66667	395.42476	2.03334	1.31409	3237.44556	2.16098	3.96946	0.15615	10.67245	121.60795	-3235.14318	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC12002	8	POC12002_L367.avi	39285	POC12002_R368.avi	41462	26.19000	TimeSeaBed	19.58533	383.00123	3.46662	0.26237	1613.38429	6.94736	64.77672	12.19276	163.70350	-106.23099	-1601.53833	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC12002	9	POC12002_L367.avi	40495	POC12002_R368.avi	42672	26.99667	TimeSeaBed	20.39200	225.51510	2.00779	2.84478	1816.84123	12.83633	24.04638	25.71820	390.39396	-102.56368	-1771.43594	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12002	10	POC12002_L367.avi	40503	POC12002_R368.avi	42680	27.00200	TimeSeaBed	20.39733	289.24951	3.39740	0.54521	1896.93642	4.85995	39.27496	7.50259	160.02657	-14.79723	-1890.11648	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12002	11	POC12002_L367.avi	48394	POC12002_R368.avi	50571	32.26267	TimeSeaBed	25.65800	282.33490	9.90868	5.67603	5380.87954	16.40398	0.61119	1.05210	-1449.69863	455.59821	-5161.84742	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12002	12	POC12002_L367.avi	49818	POC12002_R368.avi	51995	33.21200	TimeSeaBed	26.60733	527.94282	1.72808	1.00456	2179.91977	13.83196	9.84114	0.91026	208.04187	477.83990	-2116.70447	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC12002	24	POC12002_L367.avi	79236	POC12002_R368.avi	81413	52.82400	TimeSeaBed	46.21933	660.49813	13.30914	4.73092	3285.04400	17.65635	73.12086	7.83906	984.68221	152.21283	-3130.29491	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC12002	25	POC12002_L367.avi	93853	POC12002_R368.avi	96030	62.56867	TimeSeaBed	55.96400	257.28322	1.08582	1.09752	1495.18808	3.73860	14.14755	14.58112	-87.91242	-42.14641	-1492.00620	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC12002	26	POC12002_L367.avi	93853	POC12002_R368.avi	96030	62.56867	TimeSeaBed	55.96400	252.59554	2.31853	3.20478	1832.67883	8.70967	27.44841	19.15132	276.58248	-22.77032	-1811.54502	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11014	0	POC11014_R.avi	27650	POC11014_L.avi	28935	18.43333	Timeseabed	11.90267	213.26094	1.86467	4.20543	1998.26661	8.14251	14.02206	2.13917	-280.24616	39.56944	-1978.12179	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11014	1	POC11014_R.avi	27714	POC11014_L.avi	28999	18.47600	Timeseabed	11.94533	247.45689	2.80841	3.28456	1743.85472	18.52326	40.92529	4.42821	-550.31641	-63.81795	-1653.51396	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11014	3	POC11014_R.avi	27781	POC11014_L.avi	29066	18.52067	Timeseabed	11.99000	238.51187	1.50318	4.93400	1117.15319	9.32390	50.50805	5.57521	-172.12174	-55.97911	-1102.39362	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11014	4	POC11014_R.avi	27794	POC11014_L.avi	29079	18.52933	Timeseabed	11.99867	192.79701	3.15909	5.08750	2304.80089	18.12286	20.35317	3.65633	714.54834	-58.28409	-2190.46360	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11014	5	POC11014_R.avi	27841	POC11014_L.avi	29126	18.56067	Timeseabed	12.03000	147.49526	5.46952	8.86247	2375.13073	6.32007	40.27387	0.51081	-261.33097	8.21599	-2360.69579	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11014	7	POC11014_R.avi	72472	POC11014_L.avi	73757	48.31467	Timeseabed	41.78400	591.19218	6.40725	5.98980	2777.87440	14.74592	35.08480	3.12602	667.25810	233.88430	-2686.38251	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC11014	8	POC11014_R.avi	72506	POC11014_L.avi	73791	48.33733	Timeseabed	41.80667	551.17936	4.93500	5.19935	2470.59542	13.82790	33.08690	2.54939	584.22628	85.76541	-2398.99264	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC11014	9	POC11014_R.avi	77448	POC11014_L.avi	78733	51.63200	Timeseabed	45.10133	496.49259	1.20379	0.36658	1413.35046	9.60006	18.17313	15.69510	-235.53687	-8.87770	-1393.55771	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11014	10	POC11014_R.avi	77584	POC11014_L.avi	78869	51.72267	Timeseabed	45.19200	366.31157	1.46275	3.44396	1303.06194	6.47063	31.35810	9.28684	-146.78043	-4.42633	-1294.76111	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11009	0	POC11009_L376.avi	16383	POC11009_R375.avi	17294	10.92200	timeseabed	0.40333	82.48412	0.84525	2.19017	1196.60635	14.58539	15.77741	1.03808	248.36578	-170.63319	-1158.04383	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC11009	1	POC11009_L376.avi	19107	POC11009_R375.avi	20018	12.73800	timeseabed	2.21933	586.76825	1.74288	3.91711	2620.20317	1.37687	4.32344	14.96422	-58.01449	24.45918	-2619.44665	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC11009	2	POC11009_L376.avi	20888	POC11009_R375.avi	21799	13.92533	timeseabed	3.40667	1005.40515	3.97341	0.63470	1886.55069	6.78581	43.65717	8.65782	198.19836	102.01381	-1873.33502	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
POC11009	3	POC11009_L376.avi	31572	POC11009_R375.avi	32483	21.04800	timeseabed	10.52933	222.08594	2.69167	3.86780	2357.66484	20.94794	15.10181	4.51501	-667.37934	514.88284	-2201.83650	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11009	4	POC11009_L376.avi	31839	POC11009_R375.avi	32750	21.22600	timeseabed	10.70733	195.55189	3.57659	2.33062	1899.39328	21.84766	64.71774	28.13137	-607.54063	361.27222	-1762.97238	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11009	5	POC11009_L376.avi	31906	POC11009_R375.avi	32817	21.27067	timeseabed	10.75200	272.58059	4.06298	4.00352	2108.32958	22.48343	62.92612	33.45575	-690.07986	416.94591	-1948.07585	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11009	6	POC11009_L376.avi	50098	POC11009_R375.avi	51009	33.39867	timeseabed	22.88000	292.52195	2.15979	2.36896	2263.28689	19.91028	8.62083	21.30297	-676.05520	370.15953	-2128.00349	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC11009	13	POC11009_L376.avi	93244	POC11009_R375.avi	94155	62.16267	timeseabed	51.64400	233.27647	1.45177	2.19960	1617.37335	19.45407	17.98214	21.12737	-462.81539	275.61744	-1525.03558	Sparidae	Argyrops	spinifer	37353006	1	AD	Feeding			
POC11009	14	POC11009_L376.avi	95228	POC11009_R375.avi	96139	63.48533	timeseabed	52.96667	356.17872	2.60129	2.60882	2310.53438	17.86164	21.25754	39.26185	-630.49087	323.59954	-2199.16660	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11009	15	POC11009_L376.avi	95239	POC11009_R375.avi	96150	63.49267	timeseabed	52.97400	414.99278	2.53221	3.30164	2396.44986	14.64006	15.71765	25.61922	-386.19261	466.60384	-2318.64358	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11009	16	POC11009_L376.avi	95347	POC11009_R375.avi	96258	63.56467	timeseabed	53.04600	357.27208	3.66420	1.36350	2095.31700	13.73291	42.43338	32.39162	-304.22638	393.53941	-2035.41799	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11009	18	POC11009_L376.avi	100664	POC11009_R375.avi	101575	67.10933	timeseabed	56.59067	248.09876	2.27597	1.75345	2913.30180	15.51140	1.22001	18.66862	-461.49909	627.71199	-2807.19141	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11009	19	POC11009_L376.avi	102804	POC11009_R375.avi	103715	68.53600	timeseabed	58.01733	197.44859	2.07150	3.24647	1948.95058	24.07500	19.80747	16.60175	-677.12124	416.64709	-1779.41575	Carangidae	Carangoides	malabaricus	37337005	1	AD	Passing			
POC11011	1	POC11011_L376.avi	18434	POC11011_R375.avi	17026	12.28933	timeseabed	4.91600	256.52538	2.96428	0.93798	2388.44792	3.70930	19.19094	0.96891	-82.26540	-130.79945	-2383.44444	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC11011	2	POC11011_L376.avi	20429	POC11011_R375.avi	19021	13.61933	timeseabed	6.24600	47.11697	1.59212	0.82489	1094.34754	14.02555	73.58202	13.21110	-131.62504	-230.25319	-1061.72258	Carangidae	Carangoides	sp10		1	AD	Passing			
POC11011	3	POC11011_L376.avi	30108	POC11011_R375.avi	28700	20.07200	timeseabed	12.69867	74.28390	1.25425	0.89260	1124.26491	12.48726	41.76882	10.75130	113.84509	-214.78533	-1097.66942	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC11011	4	POC11011_L376.avi	36615	POC11011_R375.avi	35207	24.41000	timeseabed	17.03667	125.84679	1.74378	0.72420	1334.89002	13.91612	41.55408	1.79433	315.94185	-57.00089	-1295.70947	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11011	5	POC11011_L376.avi	46103	POC11011_R375.avi	44695	30.73533	timeseabed	23.36200	445.37117	3.24367	2.02369	1636.39535	11.25561	34.98204	14.71867	299.33839	-111.41900	-1604.92121	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
