Dot Point Measurements																									
																									
"Generated: Tuesday, November 20, 2018 15:07:32"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Broad	Morphology	Type	FieldOfView	Relief	Bedforms	Bedform.type	CODE	Radius %
POC24009_L374.avi	35904	5443.5627	405	1727													Open Water			Open					89.8
POC24009_L374.avi	35904	5443.5627	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	89.8
POC24009_L374.avi	35904	5443.5627	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
POC24010_L376.avi	53047	5557.7593	136	193													Open Water			Open					100
POC24010_L376.avi	53047	5557.7593	405	193													Open Water			Open					89.8
POC24010_L376.avi	53047	5557.7593	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	89.8
POC24010_L376.avi	53047	5557.7593	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	100
POC24010_L376.avi	53047	5557.7593	136	576													Open Water			Open					64.3
POC24010_L376.avi	53047	5557.7593	405	576													Open Water			Open					46.9
POC24010_L376.avi	53047	5557.7593	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	46.9
POC24010_L376.avi	53047	5557.7593	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	64.3
POC24010_L376.avi	53047	5557.7593	136	960													Open Water			Open					46.6
POC24010_L376.avi	53047	5557.7593	405	960													Open Water			Open					15.5
POC24010_L376.avi	53047	5557.7593	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	15.5
POC24010_L376.avi	53047	5557.7593	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	46.6
POC24010_L376.avi	53047	5557.7593	136	1344													Open Water			Open					64.3
POC24010_L376.avi	53047	5557.7593	405	1344													Open Water			Open					46.9
POC24010_L376.avi	53047	5557.7593	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	46.9
POC24010_L376.avi	53047	5557.7593	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	64.3
POC24010_L376.avi	53047	5557.7593	136	1727													Open Water			Open					100
POC24010_L376.avi	53047	5557.7593	405	1727													Open Water			Open					89.8
POC24010_L376.avi	53047	5557.7593	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	89.8
POC24010_L376.avi	53047	5557.7593	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	100
POC25001_L375.avi	94417	1025.9527	136	193													Open Water			Open					100
POC25001_L375.avi	94417	1025.9527	405	193													Open Water			Open					89.8
POC25001_L375.avi	94417	1025.9527	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25001_L375.avi	94417	1025.9527	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25001_L375.avi	94417	1025.9527	136	576													Open Water			Open					64.3
POC25001_L375.avi	94417	1025.9527	405	576													Open Water			Open					46.9
POC25001_L375.avi	94417	1025.9527	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25001_L375.avi	94417	1025.9527	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25001_L375.avi	94417	1025.9527	136	960													Open Water			Open					46.6
POC25001_L375.avi	94417	1025.9527	405	960													Open Water			Open					15.5
POC25001_L375.avi	94417	1025.9527	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC25001_L375.avi	94417	1025.9527	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC25001_L375.avi	94417	1025.9527	136	1344													Open Water			Open					64.3
POC25001_L375.avi	94417	1025.9527	405	1344													Open Water			Open					46.9
POC25001_L375.avi	94417	1025.9527	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25001_L375.avi	94417	1025.9527	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25001_L375.avi	94417	1025.9527	136	1727													Open Water			Open					100
POC25001_L375.avi	94417	1025.9527	405	1727													Open Water			Open					89.8
POC25001_L375.avi	94417	1025.9527	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25001_L375.avi	94417	1025.9527	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25002_R373.avi	58405	1088.5847	136	193													Open Water			Open					100
POC25002_R373.avi	58405	1088.5847	405	193													Open Water			Open					89.8
POC25002_R373.avi	58405	1088.5847	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25002_R373.avi	58405	1088.5847	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25002_R373.avi	58405	1088.5847	136	576													Open Water			Open					64.3
POC25002_R373.avi	58405	1088.5847	405	576													Open Water			Open					46.9
POC25002_R373.avi	58405	1088.5847	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25002_R373.avi	58405	1088.5847	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25002_R373.avi	58405	1088.5847	136	960													Open Water			Open					46.6
POC25002_R373.avi	58405	1088.5847	405	960													Open Water			Open					15.5
POC25002_R373.avi	58405	1088.5847	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC25002_R373.avi	58405	1088.5847	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC25002_R373.avi	58405	1088.5847	136	1344													Open Water			Open					64.3
POC25002_R373.avi	58405	1088.5847	405	1344													Open Water			Open					46.9
POC25002_R373.avi	58405	1088.5847	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25002_R373.avi	58405	1088.5847	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25002_R373.avi	58405	1088.5847	136	1727													Open Water			Open					100
POC25002_R373.avi	58405	1088.5847	405	1727													Open Water			Open					89.8
POC25002_R373.avi	58405	1088.5847	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25002_R373.avi	58405	1088.5847	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25004_R372.avi	17632	1147.2507	136	193													Open Water			Open					100
POC25004_R372.avi	17632	1147.2507	405	193													Open Water			Open					89.8
POC25004_R372.avi	17632	1147.2507	675	193													Open Water			Open					89.8
POC25004_R372.avi	17632	1147.2507	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25004_R372.avi	17632	1147.2507	136	576													Open Water			Open					64.3
POC25004_R372.avi	17632	1147.2507	405	576													Open Water			Open					46.9
POC25004_R372.avi	17632	1147.2507	675	576													Open Water			Open					46.9
POC25004_R372.avi	17632	1147.2507	944	576													Octocoral/Black	Branching (3D)	Type 1	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	Bioturbated		11168902	64.3
POC25004_R372.avi	17632	1147.2507	136	960													Open Water			Open					46.6
POC25004_R372.avi	17632	1147.2507	405	960													Open Water			Open					15.5
POC25004_R372.avi	17632	1147.2507	675	960													Open Water			Open					15.5
POC25004_R372.avi	17632	1147.2507	944	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	46.6
POC25004_R372.avi	17632	1147.2507	136	1344													Open Water			Open					64.3
POC25004_R372.avi	17632	1147.2507	405	1344													Open Water			Open					46.9
POC25004_R372.avi	17632	1147.2507	675	1344													Open Water			Open					46.9
POC25004_R372.avi	17632	1147.2507	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25004_R372.avi	17632	1147.2507	136	1727													Open Water			Open					100
POC25004_R372.avi	17632	1147.2507	405	1727													Open Water			Open					89.8
POC25004_R372.avi	17632	1147.2507	675	1727													Open Water			Open					89.8
POC25004_R372.avi	17632	1147.2507	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25005_R368.avi	94144	1304.8173	136	193													Open Water			Open					100
POC25005_R368.avi	94144	1304.8173	405	193													Open Water			Open					89.8
POC25005_R368.avi	94144	1304.8173	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25005_R368.avi	94144	1304.8173	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC25005_R368.avi	94144	1304.8173	136	576													Open Water			Open					64.3
POC25005_R368.avi	94144	1304.8173	405	576													Open Water			Open					46.9
POC25005_R368.avi	94144	1304.8173	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25005_R368.avi	94144	1304.8173	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25005_R368.avi	94144	1304.8173	136	960													Open Water			Open					46.6
POC25005_R368.avi	94144	1304.8173	405	960													Open Water			Open					15.5
POC25005_R368.avi	94144	1304.8173	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC25005_R368.avi	94144	1304.8173	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC25005_R368.avi	94144	1304.8173	136	1344													Open Water			Open					64.3
POC25005_R368.avi	94144	1304.8173	405	1344													Open Water			Open					46.9
POC25005_R368.avi	94144	1304.8173	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC25005_R368.avi	94144	1304.8173	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC25005_R368.avi	94144	1304.8173	136	1727													Open Water			Open					100
POC25005_R368.avi	94144	1304.8173	405	1727													Open Water			Open					89.8
POC25005_R368.avi	94144	1304.8173	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC25005_R368.avi	94144	1304.8173	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC26001_L376.avi	42125	2950.7853	136	193													Open Water			Open					100
POC26001_L376.avi	42125	2950.7853	405	193													Open Water			Open					89.8
POC26001_L376.avi	42125	2950.7853	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC26001_L376.avi	42125	2950.7853	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC26001_L376.avi	42125	2950.7853	136	576													Open Water			Open					64.3
POC26001_L376.avi	42125	2950.7853	405	576													Open Water			Open					46.9
POC26001_L376.avi	42125	2950.7853	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC26001_L376.avi	42125	2950.7853	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26001_L376.avi	42125	2950.7853	136	960													Open Water			Open					46.6
POC26001_L376.avi	42125	2950.7853	405	960													Open Water			Open					15.5
POC26001_L376.avi	42125	2950.7853	675	960													Open Water			Open					15.5
POC26001_L376.avi	42125	2950.7853	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC26001_L376.avi	42125	2950.7853	136	1344													Open Water			Open					64.3
POC26001_L376.avi	42125	2950.7853	405	1344													Open Water			Open					46.9
POC26001_L376.avi	42125	2950.7853	675	1344													Open Water			Open					46.9
POC26001_L376.avi	42125	2950.7853	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26001_L376.avi	42125	2950.7853	136	1727													Open Water			Open					100
POC26001_L376.avi	42125	2950.7853	405	1727													Open Water			Open					89.8
POC26001_L376.avi	42125	2950.7853	675	1727													Open Water			Open					89.8
POC26001_L376.avi	42125	2950.7853	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	None		82001015	100
POC26002_L374.avi	36241	3027.2547	136	193													Open Water			Open					100
POC26002_L374.avi	36241	3027.2547	405	193													Open Water			Open					89.8
POC26002_L374.avi	36241	3027.2547	675	193													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	89.8
POC26002_L374.avi	36241	3027.2547	944	193													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	100
POC26002_L374.avi	36241	3027.2547	136	576													Open Water			Open					64.3
POC26002_L374.avi	36241	3027.2547	405	576													Open Water			Open					46.9
POC26002_L374.avi	36241	3027.2547	675	576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	46.9
POC26002_L374.avi	36241	3027.2547	944	576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	64.3
POC26002_L374.avi	36241	3027.2547	136	960													Open Water			Open					46.6
POC26002_L374.avi	36241	3027.2547	405	960													Open Water			Open					15.5
POC26002_L374.avi	36241	3027.2547	675	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	15.5
POC26002_L374.avi	36241	3027.2547	944	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	46.6
POC26002_L374.avi	36241	3027.2547	136	1344													Open Water			Open					64.3
POC26002_L374.avi	36241	3027.2547	405	1344													Open Water			Open					46.9
POC26002_L374.avi	36241	3027.2547	675	1344													Open Water			Open					46.9
POC26002_L374.avi	36241	3027.2547	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	64.3
POC26002_L374.avi	36241	3027.2547	136	1727													Open Water			Open					100
POC26002_L374.avi	36241	3027.2547	405	1727													Open Water			Open					89.8
POC26002_L374.avi	36241	3027.2547	675	1727													Open Water			Open					89.8
POC26002_L374.avi	36241	3027.2547	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	2D	Ripples (<10cm height)	82001015	100
POC26003_L377.avi	47809	3119.6867	136	193													Open Water			Open					100
POC26003_L377.avi	47809	3119.6867	405	193													Open Water			Open					89.8
POC26003_L377.avi	47809	3119.6867	675	193													Open Water			Open					89.8
POC26003_L377.avi	47809	3119.6867	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC26003_L377.avi	47809	3119.6867	136	576													Open Water			Open					64.3
POC26003_L377.avi	47809	3119.6867	405	576													Open Water			Open					46.9
POC26003_L377.avi	47809	3119.6867	675	576													Open Water			Open					46.9
POC26003_L377.avi	47809	3119.6867	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26003_L377.avi	47809	3119.6867	136	960													Open Water			Open					46.6
POC26003_L377.avi	47809	3119.6867	405	960													Open Water			Open					15.5
POC26003_L377.avi	47809	3119.6867	675	960													Open Water			Open					15.5
POC26003_L377.avi	47809	3119.6867	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC26003_L377.avi	47809	3119.6867	136	1344													Open Water			Open					64.3
POC26003_L377.avi	47809	3119.6867	405	1344													Open Water			Open					46.9
POC26003_L377.avi	47809	3119.6867	675	1344													Open Water			Open					46.9
POC26003_L377.avi	47809	3119.6867	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26003_L377.avi	47809	3119.6867	136	1727													Open Water			Open					100
POC26003_L377.avi	47809	3119.6867	405	1727													Open Water			Open					89.8
POC26003_L377.avi	47809	3119.6867	675	1727													Open Water			Open					89.8
POC26003_L377.avi	47809	3119.6867	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC26004_R372.avi	45547	5661.7113	136	193													Open Water			Open					100
POC26004_R372.avi	45547	5661.7113	405	193													Open Water			Open					89.8
POC26004_R372.avi	45547	5661.7113	675	193													Open Water			Open					89.8
POC26004_R372.avi	45547	5661.7113	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC26004_R372.avi	45547	5661.7113	136	576													Open Water			Open					64.3
POC26004_R372.avi	45547	5661.7113	405	576													Open Water			Open					46.9
POC26004_R372.avi	45547	5661.7113	675	576													Open Water			Open					46.9
POC26004_R372.avi	45547	5661.7113	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC26004_R372.avi	45547	5661.7113	136	960													Open Water			Open					46.6
POC26004_R372.avi	45547	5661.7113	405	960													Open Water			Open					15.5
POC26004_R372.avi	45547	5661.7113	675	960													Open Water			Open					15.5
POC26004_R372.avi	45547	5661.7113	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC26004_R372.avi	45547	5661.7113	136	1344													Open Water			Open					64.3
POC26004_R372.avi	45547	5661.7113	405	1344													Open Water			Open					46.9
POC26004_R372.avi	45547	5661.7113	675	1344													Open Water			Open					46.9
POC26004_R372.avi	45547	5661.7113	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC26004_R372.avi	45547	5661.7113	136	1727													Open Water			Open					100
POC26004_R372.avi	45547	5661.7113	405	1727													Open Water			Open					89.8
POC26004_R372.avi	45547	5661.7113	675	1727													Open Water			Open					89.8
POC26004_R372.avi	45547	5661.7113	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC26005_L367.avi	35219	3288.7493	136	193													Open Water			Open					100
POC26005_L367.avi	35219	3288.7493	405	193													Open Water			Open					89.8
POC26005_L367.avi	35219	3288.7493	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC26005_L367.avi	35219	3288.7493	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC26005_L367.avi	35219	3288.7493	136	576													Open Water			Open					64.3
POC26005_L367.avi	35219	3288.7493	405	576													Open Water			Open					46.9
POC26005_L367.avi	35219	3288.7493	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC26005_L367.avi	35219	3288.7493	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26005_L367.avi	35219	3288.7493	136	960													Open Water			Open					46.6
POC26005_L367.avi	35219	3288.7493	405	960													Open Water			Open					15.5
POC26005_L367.avi	35219	3288.7493	675	960													Open Water			Open					15.5
POC26005_L367.avi	35219	3288.7493	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC26005_L367.avi	35219	3288.7493	136	1344													Open Water			Open					64.3
POC26005_L367.avi	35219	3288.7493	405	1344													Open Water			Open					46.9
POC26005_L367.avi	35219	3288.7493	675	1344													Open Water			Open					46.9
POC26005_L367.avi	35219	3288.7493	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC26005_L367.avi	35219	3288.7493	136	1727													Open Water			Open					100
POC26005_L367.avi	35219	3288.7493	405	1727													Open Water			Open					89.8
POC26005_L367.avi	35219	3288.7493	675	1727													Open Water			Open					89.8
POC26005_L367.avi	35219	3288.7493	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37001_R368.avi	53716	1392.0573	136	193													Open Water			Open					100
POC37001_R368.avi	53716	1392.0573	405	193													Open Water			Open					89.8
POC37001_R368.avi	53716	1392.0573	675	193													Open Water			Open					89.8
POC37001_R368.avi	53716	1392.0573	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37001_R368.avi	53716	1392.0573	136	576													Open Water			Open					64.3
POC37001_R368.avi	53716	1392.0573	405	576													Open Water			Open					46.9
POC37001_R368.avi	53716	1392.0573	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC37001_R368.avi	53716	1392.0573	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC37001_R368.avi	53716	1392.0573	136	960													Open Water			Open					46.6
POC37001_R368.avi	53716	1392.0573	405	960													Open Water			Open					15.5
POC37001_R368.avi	53716	1392.0573	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC37001_R368.avi	53716	1392.0573	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC37001_R368.avi	53716	1392.0573	136	1344													Open Water			Open					64.3
POC37001_R368.avi	53716	1392.0573	405	1344													Open Water			Open					46.9
POC37001_R368.avi	53716	1392.0573	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC37001_R368.avi	53716	1392.0573	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC37001_R368.avi	53716	1392.0573	136	1727													Open Water			Open					100
POC37001_R368.avi	53716	1392.0573	405	1727													Open Water			Open					89.8
POC37001_R368.avi	53716	1392.0573	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC37001_R368.avi	53716	1392.0573	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37002_R372.avi	25057	1452.5913	136	193													Open Water			Open					100
POC37002_R372.avi	25057	1452.5913	405	193													Open Water			Open					89.8
POC37002_R372.avi	25057	1452.5913	675	193													Open Water			Open					89.8
POC37002_R372.avi	25057	1452.5913	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37002_R372.avi	25057	1452.5913	136	576													Open Water			Open					64.3
POC37002_R372.avi	25057	1452.5913	405	576													Open Water			Open					46.9
POC37002_R372.avi	25057	1452.5913	675	576													Open Water			Open					46.9
POC37002_R372.avi	25057	1452.5913	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC37002_R372.avi	25057	1452.5913	136	960													Open Water			Open					46.6
POC37002_R372.avi	25057	1452.5913	405	960													Open Water			Open					15.5
POC37002_R372.avi	25057	1452.5913	675	960													Open Water			Open					15.5
POC37002_R372.avi	25057	1452.5913	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC37002_R372.avi	25057	1452.5913	136	1344													Open Water			Open					64.3
POC37002_R372.avi	25057	1452.5913	405	1344													Open Water			Open					46.9
POC37002_R372.avi	25057	1452.5913	675	1344													Open Water			Open					46.9
